ID,Date Time,Parent,Type,Object,Status,Message,Message(RAW)
5573,06-06-2024 14:51:31,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/48 IP-SLA LVSB to BKC (172.2.5.1) to (172.2.5.2),Up,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>",1 msec
5576,06-06-2024 14:51:27,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/47 IP-SLA LVSB to CHURCHGATE (172.2.3.1) to (172.2.3.2),Up,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>",1 msec
6285,06-06-2024 14:51:21,Huawei S6720 @ BSE-NM (172.16.5.2),Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
6965,06-06-2024 14:51:19,Cisco 9372PX @ STT-COMTEL MMR Rack-B4 (172.16.11.1)(11.11.11.11),Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6271,06-06-2024 14:51:14,Huawei S6720 @NSE-PHASE-6 (172.16.4.61),Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
6297,06-06-2024 14:51:03,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
5573,06-06-2024 14:51:01,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/48 IP-SLA LVSB to BKC (172.2.5.1) to (172.2.5.2),Down,"<div class=""logmessage"">5 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",5 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
5576,06-06-2024 14:50:57,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/47 IP-SLA LVSB to CHURCHGATE (172.2.3.1) to (172.2.3.2),Down,"<div class=""logmessage"">5 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",5 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
6965,06-06-2024 14:50:49,Cisco 9372PX @ STT-COMTEL MMR Rack-B4 (172.16.11.1)(11.11.11.11),Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.07 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.07 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
5602,06-06-2024 14:50:37,Cisco 31108 @ CMMR (172.16.8.2)(8.8.8.2),Cisco IP SLA,Eth1/36 IP-SLA CMMR to BKC (172.1.5.1) to (172.1.5.2),Up,"<div class=""logmessage"">10 msec<div class=""moreicon""></div></div>",10 msec
6818,06-06-2024 14:50:10,CISCO-C3048TP-1GE @ STT-COMTEL Rack-L16 (172.16.11.11),Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
5602,06-06-2024 14:50:07,Cisco 31108 @ CMMR (172.16.8.2)(8.8.8.2),Cisco IP SLA,Eth1/36 IP-SLA CMMR to BKC (172.1.5.1) to (172.1.5.2),Warning,"<div class=""logmessage"">15 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 12 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",15 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 12 msec in Avg. Round Trip Time (RTT)
6297,06-06-2024 14:50:03,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6818,06-06-2024 14:49:40,CISCO-C3048TP-1GE @ STT-COMTEL Rack-L16 (172.16.11.11),Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
6297,06-06-2024 14:49:33,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.10 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.10 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
4566,06-06-2024 14:48:53,Cisco 31108 @ BHANDUP (172.16.9.1)(9.9.9.1),Cisco IP SLA,Eth-1/46 IP-SLA BHANDUP to CDC (172.1.8.1) to (172.1.8.2),Up,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>",1 msec
6965,06-06-2024 14:48:49,Cisco 9372PX @ STT-COMTEL MMR Rack-B4 (172.16.11.1)(11.11.11.11),Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6421,06-06-2024 14:48:25,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,Eth1/43 IP-SLA KALWA to YOTTA 45MB (172.10.1.1) to (172.10.1.2),Up,"<div class=""logmessage"">2 msec<div class=""moreicon""></div></div>",2 msec
4566,06-06-2024 14:48:23,Cisco 31108 @ BHANDUP (172.16.9.1)(9.9.9.1),Cisco IP SLA,Eth-1/46 IP-SLA BHANDUP to CDC (172.1.8.1) to (172.1.8.2),Down,"<div class=""logmessage"">416 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",416 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
6965,06-06-2024 14:48:19,Cisco 9372PX @ STT-COMTEL MMR Rack-B4 (172.16.11.1)(11.11.11.11),Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.07 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings — 0.07 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.07 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings — 0.07 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
7032,06-06-2024 14:48:09,Cisco Nexus 3064 @ BKC-H-10(172.16.3.3),SNMP Cisco System Health,System Health Other,Up,"<div class=""logmessage"">-1,979 mdBm<div class=""moreicon""></div></div>","-1,979 mdBm"
6421,06-06-2024 14:47:55,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,Eth1/43 IP-SLA KALWA to YOTTA 45MB (172.10.1.1) to (172.10.1.2),Warning,"<div class=""logmessage"">4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)
6818,06-06-2024 14:47:40,CISCO-C3048TP-1GE @ STT-COMTEL Rack-L16 (172.16.11.11),Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6818,06-06-2024 14:47:10,CISCO-C3048TP-1GE @ STT-COMTEL Rack-L16 (172.16.11.11),Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
6310,06-06-2024 14:47:07,Cisco Nexus 3548P @ MCX(172.16.1.91),Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
5576,06-06-2024 14:46:57,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/47 IP-SLA LVSB to CHURCHGATE (172.2.3.1) to (172.2.3.2),Up,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>",1 msec
6310,06-06-2024 14:46:37,Cisco Nexus 3548P @ MCX(172.16.1.91),Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.07 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.07 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
6297,06-06-2024 14:46:33,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
5576,06-06-2024 14:46:27,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/47 IP-SLA LVSB to CHURCHGATE (172.2.3.1) to (172.2.3.2),Down,"<div class=""logmessage"">9 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",9 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
5578,06-06-2024 14:46:21,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/39 IP-SLA LVSB 2.1 to NSE 4.1 Eth-1/39(172.2.2.1) to (172.2.2.2),Up,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>",1 msec
6965,06-06-2024 14:46:19,Cisco 9372PX @ STT-COMTEL MMR Rack-B4 (172.16.11.1)(11.11.11.11),Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6297,06-06-2024 14:46:03,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
5578,06-06-2024 14:45:51,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/39 IP-SLA LVSB 2.1 to NSE 4.1 Eth-1/39(172.2.2.1) to (172.2.2.2),Down,"<div class=""logmessage"">5 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",5 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
6965,06-06-2024 14:45:49,Cisco 9372PX @ STT-COMTEL MMR Rack-B4 (172.16.11.1)(11.11.11.11),Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.07 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.07 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
6265,06-06-2024 14:45:43,Huawei S5720 @NSE-PHASE-2 (172.16.4.22),Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6265,06-06-2024 14:45:13,Huawei S5720 @NSE-PHASE-2 (172.16.4.22),Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.03 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
6818,06-06-2024 14:45:10,CISCO-C3048TP-1GE @ STT-COMTEL Rack-L16 (172.16.11.11),Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
7192,06-06-2024 14:45:06,Cisco 31108 @ Chennai-Egmore(172.16.13.1)(13.13.13.13),Cisco IP SLA,ip sla Eth1/46 CHENNAI_TO_NEXTRA_PRI,Up,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>",1 msec
6297,06-06-2024 14:45:03,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6818,06-06-2024 14:44:40,CISCO-C3048TP-1GE @ STT-COMTEL Rack-L16 (172.16.11.11),Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
7192,06-06-2024 14:44:36,Cisco 31108 @ Chennai-Egmore(172.16.13.1)(13.13.13.13),Cisco IP SLA,ip sla Eth1/46 CHENNAI_TO_NEXTRA_PRI,Down,"<div class=""logmessage"">19 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",19 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
6297,06-06-2024 14:44:33,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.10 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.10 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
5595,06-06-2024 14:44:26,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,Eth1/48 IP-SLA KALWA to BHANDUP (172.14.5.1) to (172.14.5.2),Up,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>",1 msec
6965,06-06-2024 14:44:19,Cisco 9372PX @ STT-COMTEL MMR Rack-B4 (172.16.11.1)(11.11.11.11),Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
7192,06-06-2024 14:44:06,Cisco 31108 @ Chennai-Egmore(172.16.13.1)(13.13.13.13),Cisco IP SLA,ip sla Eth1/46 CHENNAI_TO_NEXTRA_PRI,Up,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>",1 msec
5595,06-06-2024 14:43:56,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,Eth1/48 IP-SLA KALWA to BHANDUP (172.14.5.1) to (172.14.5.2),Down,"<div class=""logmessage"">5 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",5 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
6965,06-06-2024 14:43:49,Cisco 9372PX @ STT-COMTEL MMR Rack-B4 (172.16.11.1)(11.11.11.11),Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.07 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.07 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
6265,06-06-2024 14:43:43,Huawei S5720 @NSE-PHASE-2 (172.16.4.22),Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.17 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings — 0.07 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.17 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings — 0.07 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
6303,06-06-2024 14:43:39,Huawei S5701 @ STT-GIF(172.16.8.12),Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
5602,06-06-2024 14:43:37,Cisco 31108 @ CMMR (172.16.8.2)(8.8.8.2),Cisco IP SLA,Eth1/36 IP-SLA CMMR to BKC (172.1.5.1) to (172.1.5.2),Up,"<div class=""logmessage"">10 msec<div class=""moreicon""></div></div>",10 msec
7192,06-06-2024 14:43:36,Cisco 31108 @ Chennai-Egmore(172.16.13.1)(13.13.13.13),Cisco IP SLA,ip sla Eth1/46 CHENNAI_TO_NEXTRA_PRI,Down,"<div class=""logmessage"">25 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",25 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
